date,open,high,low,close,Volume BTC,Volume USDT
10/20/2017 19:00,5945.01,6060.54,5941.23,6060.54,163.96,978541.04
10/20/2017 20:00,6060.54,6110,5937.01,5941.16,98.27,592828.65
10/20/2017 21:00,5941.16,5980,5941.01,5960.94,72.83,433904.47
10/20/2017 22:00,5960.94,5999,5951.04,5995.9,63.49,378683.1
10/20/2017 23:00,5995.9,6048.99,5970.2,6010.01,71.72,430436.12
10/21/2017 0:00,6010.01,6013.82,5960,5982.8,48.27,288661.94
10/21/2017 1:00,5982.8,6100,5962.01,6065,69.52,419329.19
10/21/2017 2:00,6065,6096,6060,6092.76,68.61,416793.12
10/21/2017 3:00,6092.76,6124.3,6074.78,6110.01,84.82,517101.4
10/21/2017 4:00,6110.01,6167.99,6000,6043.85,90.43,550817.61
10/21/2017 5:00,6043.85,6089.95,6015.05,6062.95,73.12,442080.88
10/21/2017 6:00,6062.95,6124.02,6046.09,6088.96,63,383759.18
10/21/2017 7:00,6088.96,6104.96,6075.81,6091.92,100.47,611610.62
10/21/2017 8:00,6091.92,6113.89,6075.81,6097.99,69.96,426303.59
10/21/2017 9:00,6097.99,6097.99,6072.06,6082.06,54.35,331050.01
10/21/2017 10:00,6082.06,6114,6081.02,6098.02,86.95,530221.12
10/21/2017 11:00,6098.02,6118.99,6098.01,6116.98,57.91,353559.59
10/21/2017 12:00,6116.98,6149.49,6075.39,6095.01,72.82,445927.15
10/21/2017 13:00,6095.01,6116.97,6090.02,6109.94,48.18,294055.45
10/21/2017 14:00,6109.94,6171,6099.03,6124.01,87.56,537111.63
10/21/2017 15:00,6124.01,6170.05,6107.67,6149.99,46.8,287433.69
10/21/2017 16:00,6149.99,6169.04,6120.52,6120.53,72.72,446681.44
10/21/2017 17:00,6120.53,6120.88,5850.03,5980.02,104.81,628408.13
10/21/2017 18:00,5980.02,6060,5970.02,6041.05,27.17,163377.27
10/21/2017 19:00,6041.05,6045.05,6010.06,6024.07,74.94,452178.39
10/21/2017 20:00,6024.07,6110,6024.07,6093.93,81.91,497479.31
10/21/2017 21:00,6093.93,6093.93,6030.09,6060,66.42,403879.63
10/21/2017 22:00,6060,6089.94,6030.02,6088.99,41.73,252928.69
10/21/2017 23:00,6088.99,6088.99,5994,6024.97,58.2,351161.69
10/22/2017 0:00,6024.97,6060,6003.27,6050.59,46.08,277896.74
10/22/2017 1:00,6050.59,6060,6030.01,6038,48.48,292890.22
10/22/2017 2:00,6038,6038,5911.02,5912.03,46.52,278045.13
10/22/2017 3:00,5912.03,6018.18,5912.03,5950.24,50.73,301564.58
10/22/2017 4:00,5950.24,5954.51,5770,5780.11,95.06,556159.56
10/22/2017 5:00,5780.11,5897.98,5771.01,5884.97,66.83,390072.18
10/22/2017 6:00,5884.97,5884.97,5800,5879.71,70.23,409348.73
10/22/2017 7:00,5879.71,5937.89,5866.03,5907.11,90.96,536527.91
10/22/2017 8:00,5907.11,5924.97,5870.01,5910.4,47.62,281116.64
10/22/2017 9:00,5910.4,5917.98,5800.03,5800.12,58.1,340525.66
10/22/2017 10:00,5800.12,5850,5751,5799.98,65.86,383026.75
10/22/2017 11:00,5799.98,5819.99,5720.03,5819.98,63.07,364165.03
10/22/2017 12:00,5819.98,5874.5,5770.04,5800,55.7,324787.57
10/22/2017 13:00,5800,5874.38,5800,5873.18,85.66,500195.66
10/22/2017 14:00,5873.18,5998.99,5850.01,5965.05,72.93,432158.23
10/22/2017 15:00,5965.05,6000,5940,5970.27,68.63,409954.98
10/22/2017 16:00,5970.27,6000,5940.01,5950.89,70.46,420007.69
10/22/2017 17:00,5950.89,5989.97,5941.9,5989.84,51.87,309295.17
10/22/2017 18:00,5989.84,5989.84,5890.02,5890.02,28.2,167919.1
10/22/2017 19:00,5890.02,5938.79,5832.07,5866.99,20.05,117549.86
10/22/2017 20:00,5866.99,5920.71,5835.15,5860.79,18.84,110896.44
10/22/2017 21:00,5860.79,5909.91,5833.38,5898.97,32.33,190339.76
10/22/2017 22:00,5898.97,5984.95,5867.4,5940.03,59.64,353588.77
10/22/2017 23:00,5940.03,6000,5939.95,5950.02,34.09,203454.78
10/23/2017 0:00,5950.02,5975,5940,5945.01,55.49,329734.74
10/23/2017 1:00,5945.01,6000.02,5945.01,6000.01,87.68,523087.86
10/23/2017 2:00,6000.01,6000.02,5970.01,5989.97,65.59,392535.94
10/23/2017 3:00,5989.97,5989.98,5912,5950.25,50.77,302444.07
10/23/2017 4:00,5950.25,5983.02,5950.25,5967.26,44.16,263034.6
10/23/2017 5:00,5967.26,6080,5930.39,5960.03,59.65,358274.46
10/23/2017 6:00,5960.03,5960.04,5866.95,5909.6,39.72,235485.06
10/23/2017 7:00,5909.6,5940,5860.01,5865.05,57.51,338922.67
10/23/2017 8:00,5865.05,5899.97,5803,5815.01,91.06,532320.85
10/23/2017 9:00,5815.01,5849.93,5787.98,5839.98,73.58,428064.78
10/23/2017 10:00,5839.98,5880,5830.03,5879.97,103.37,605463.28
10/23/2017 11:00,5879.97,5909.84,5848.73,5881.99,71.93,422099.46
10/23/2017 12:00,5881.99,5881.99,5735.2,5767.03,86.09,500276.45
10/23/2017 13:00,5767.03,5817.92,5650,5710,171.03,976787.57
10/23/2017 14:00,5710,5754.55,5621.03,5686.88,84.03,479953.68
10/23/2017 15:00,5686.88,5820.12,5650.02,5762.04,82.14,472367.97
10/23/2017 16:00,5762.04,5838.06,5717.01,5838.05,85.67,492910.98
10/23/2017 17:00,5838.05,5878,5820.1,5825.96,72.87,425331.52
10/23/2017 18:00,5825.96,5867.34,5744.68,5813.87,54.09,314753.46
10/23/2017 19:00,5813.87,5930.2,5787.23,5880.82,52.45,306483.75
10/23/2017 20:00,5880.82,5969.98,5880.04,5910,48.38,286870.58
10/23/2017 21:00,5910,5929.93,5854.51,5870.7,63.97,377010.46
10/23/2017 22:00,5870.7,5917.58,5787.24,5878.97,108.17,634921.77
10/23/2017 23:00,5878.97,5924.98,5857.79,5915.93,79.47,469573.4
10/24/2017 0:00,5915.93,5917.25,5800.01,5842.03,100.73,588400.2
10/24/2017 1:00,5842.03,5925,5556.01,5600.01,305.5,1736942.48
10/24/2017 2:00,5600.01,5669.96,5482.22,5612.5,201.77,1127296.72
10/24/2017 3:00,5612.5,5679.97,5600,5625.03,116.31,656876.78
10/24/2017 4:00,5625.03,5639,5537.1,5602.22,146.8,824355.48
10/24/2017 5:00,5602.22,5719.99,5543,5700,106.14,599415.44
10/24/2017 6:00,5700,5748.98,5670.02,5694.97,78.53,448546.02
10/24/2017 7:00,5694.97,5730,5670.04,5721.83,102.48,584119.12
10/24/2017 8:00,5721.83,5740.97,5656.22,5658.12,94.52,538641.55
10/24/2017 9:00,5658.12,5712.99,5601.01,5633.06,86.98,491482.63
10/24/2017 10:00,5633.06,5690,5633.04,5675,77.01,435094.95
10/24/2017 11:00,5675,5690,5652,5676.04,69.61,394832.02
10/24/2017 12:00,5676.04,5697.97,5600,5629,82.51,465331.73
10/24/2017 13:00,5629,5657.99,5563.11,5613.07,94.47,530546.95
10/24/2017 14:00,5613.07,5640.98,5601.92,5615.92,71.63,402619.62
10/24/2017 15:00,5615.92,5653.99,5603.26,5637.96,127.26,716081.69
10/24/2017 16:00,5637.96,5719.03,5635.01,5719.02,111.34,632989.7
10/24/2017 17:00,5719.02,5719.02,5661,5670.47,73.64,419262.57
10/24/2017 18:00,5670.47,5689.93,5670.45,5679.95,61.26,348183.92
10/24/2017 19:00,5679.95,5679.98,5633.99,5635.07,85.5,483381.05
10/24/2017 20:00,5635.07,5650,5567.02,5567.12,101.96,571839.52
10/24/2017 21:00,5567.12,5603.01,5450,5450.02,98.67,544716.6
10/24/2017 22:00,5450.02,5523.97,5450,5488.92,75.58,415093.75
10/24/2017 23:00,5488.92,5523.94,5455.1,5477.03,85.69,470636.98
10/25/2017 0:00,5477.03,5513,5459.08,5476.14,71.26,391809.59
10/25/2017 1:00,5476.14,5486.99,5340,5367.34,92.38,499106.94
10/25/2017 2:00,5367.34,5420.99,5289.11,5299,167.05,893180.25
10/25/2017 3:00,5299,5527,5286.98,5515.96,157.01,851595.1
10/25/2017 4:00,5515.96,5526.99,5445.02,5496.38,86.49,475123.98
10/25/2017 5:00,5496.38,5499.97,5427.72,5435.47,108.03,588620.26
10/25/2017 6:00,5435.47,5478.99,5418.98,5469.94,85.5,465415.34
10/25/2017 7:00,5469.94,5550,5460.01,5541.51,94.94,522701.19
10/25/2017 8:00,5541.51,5650,5532.01,5593.18,102.28,571748.29
10/25/2017 9:00,5593.18,5598,5559.69,5593.04,79.76,445540.1
10/25/2017 10:00,5593.04,5597,5482,5500.02,141.69,783859.59
10/25/2017 11:00,5500.02,5517.99,5440.06,5469.98,96.1,525126.36
10/25/2017 12:00,5469.98,5479.97,5375,5434.02,102.45,555743.45
10/25/2017 13:00,5434.02,5500.01,5434.01,5462.22,72.46,396226.88
10/25/2017 14:00,5462.22,5500,5457.02,5474.96,72.14,395035.65
10/25/2017 15:00,5474.96,5474.97,5400,5456.11,77.67,422799.98
10/25/2017 16:00,5456.11,5517.94,5430,5480.01,52.91,290562.99
10/25/2017 17:00,5480.01,5514.82,5443.32,5496,98.62,541743.98
10/25/2017 18:00,5496,5518,5494.98,5517.99,74.99,412781.1
10/25/2017 19:00,5517.99,5588,5497.01,5580.07,99.68,549203.88
10/25/2017 20:00,5580.07,5649.51,5569.03,5609,56.95,318806.06
10/25/2017 21:00,5609,5684.32,5590.02,5610.58,58.3,328392.79
10/25/2017 22:00,5610.58,5649.98,5610.58,5644.97,96.52,543224.37
10/25/2017 23:00,5644.97,5704.96,5619.94,5689.99,110.91,630185.86
10/26/2017 0:00,5689.99,5715.5,5670,5704,72.83,414190.42
10/26/2017 1:00,5704,5711.72,5670,5680.01,92.99,530072.35
10/26/2017 2:00,5680.01,5694.91,5670,5682.65,88.05,499538.84
10/26/2017 3:00,5682.65,5734.99,5670,5719.99,116.66,663726.11
10/26/2017 4:00,5719.99,5733.86,5681.89,5713.08,68.38,390275.37
10/26/2017 5:00,5713.08,5735.02,5670.03,5699.99,90.65,517120.58
10/26/2017 6:00,5699.99,5700,5650,5690.02,87.73,498156.26
10/26/2017 7:00,5690.02,5706,5650.03,5669.13,69.5,394642.2
10/26/2017 8:00,5669.13,5714.99,5656.19,5713.98,134.41,765281.43
10/26/2017 9:00,5713.98,5730,5681.22,5714.05,69.78,398201.18
10/26/2017 10:00,5714.05,5740.99,5714.05,5740.97,47.98,274948.02
10/26/2017 11:00,5740.97,5853.99,5738,5853.99,73.18,424461.62
10/26/2017 12:00,5853.99,5919.96,5845.03,5904.99,110.51,651177.03
10/26/2017 13:00,5904.99,5939.99,5850.01,5854.06,116.38,686488.89
10/26/2017 14:00,5854.06,5900.01,5852.1,5889.86,87.87,517134.73
10/26/2017 15:00,5889.86,5920,5873.37,5918.99,86.88,512872.43
10/26/2017 16:00,5918.99,5930,5900.12,5917.05,96.93,573216.41
10/26/2017 17:00,5917.05,5929.89,5911,5928.97,68.65,406289.73
10/26/2017 18:00,5928.97,5938.58,5846.04,5855.61,65.17,384373.09
10/26/2017 19:00,5855.61,5868.01,5805,5834.38,49.28,287472.76
10/26/2017 20:00,5834.38,5868.17,5806,5810,71.61,417823.64
10/26/2017 21:00,5810,5837.76,5757.09,5765.01,59.6,344997.57
10/26/2017 22:00,5765.01,5912.01,5757,5854.37,69.2,402863.65
10/26/2017 23:00,5854.37,5905,5854.33,5861.77,65.54,385234.31
10/27/2017 0:00,5861.77,5973.19,5861.76,5973.19,71.08,419415.72
10/27/2017 1:00,5973.19,5980,5924.99,5942.97,26.5,157843.91
10/27/2017 2:00,5942.97,5958.71,5905.02,5920.08,67.94,403319.46
10/27/2017 3:00,5920.08,5920.08,5860.06,5905,89.61,528928.16
10/27/2017 4:00,5905,5924.96,5867,5892.11,44.08,260245.38
10/27/2017 5:00,5892.11,5892.11,5818.06,5842.24,65.39,383255.92
10/27/2017 6:00,5842.24,5842.24,5770.23,5836.99,43.86,254874.65
10/27/2017 7:00,5836.99,5878.93,5821.15,5874.49,63.04,368433.99
10/27/2017 8:00,5874.49,5876.79,5840.01,5868,91.16,534118.97
10/27/2017 9:00,5868,5928.97,5868,5888.99,66.78,393744.84
10/27/2017 10:00,5888.99,5928.97,5835.23,5839.88,30.19,177914.94
10/27/2017 11:00,5839.88,5847.94,5808.03,5843.18,63.11,368019.14
10/27/2017 12:00,5843.18,5843.18,5770,5790,40.35,234109.69
10/27/2017 13:00,5790,5790,5711.22,5740.01,65.25,374912.39
10/27/2017 14:00,5740.01,5800.85,5731.01,5751.96,40.69,234502.24
10/27/2017 15:00,5751.96,5779.99,5730,5771.01,69.19,398054.02
10/27/2017 16:00,5771.01,5812.03,5750.53,5793.79,29.23,169064.53
10/27/2017 17:00,5793.79,5793.79,5730,5754.97,82.75,476917.81
10/27/2017 18:00,5754.97,5754.97,5649.24,5709.95,95.73,546230.47
10/27/2017 19:00,5709.95,5789.61,5650.42,5740.02,31.19,179130.88
10/27/2017 20:00,5740.02,5787.98,5715.2,5720.15,51.45,294659.64
10/27/2017 21:00,5720.15,5788.86,5720.14,5769.6,55.2,317669.02
10/27/2017 22:00,5769.6,5769.6,5746.98,5754.86,51.9,298748.74
10/27/2017 23:00,5754.86,5789.45,5722.34,5768.83,58.49,336775.15
10/28/2017 0:00,5768.83,5839.96,5768.79,5822.32,43.44,252621.38
10/28/2017 1:00,5822.32,5850.02,5780.4,5819.91,24.89,145028.66
10/28/2017 2:00,5819.91,5819.91,5748.51,5748.52,69.35,402008.83
10/28/2017 3:00,5748.52,5772.01,5726.87,5726.92,53.99,310396.05
10/28/2017 4:00,5726.92,5770.73,5726.91,5739.95,27.75,159305.01
10/28/2017 5:00,5739.95,5799.96,5730.01,5789.58,49.17,282609.44
10/28/2017 6:00,5789.58,5799.63,5760.01,5779.98,21.51,124171.99
10/28/2017 7:00,5779.98,5790.09,5762.03,5781.01,43.31,250023.99
10/28/2017 8:00,5781.01,5790.1,5763.2,5771.96,44.32,256128.13
10/28/2017 9:00,5771.96,5790.09,5742,5767.94,46.22,266539.92
10/28/2017 10:00,5767.94,5767.94,5734.04,5734.04,32.8,188863.95
10/28/2017 11:00,5734.04,5741.98,5677.02,5680.28,72.63,413730.8
10/28/2017 12:00,5680.28,5718.16,5630.03,5689.99,52.57,298108.71
10/28/2017 13:00,5689.99,5713.42,5669.96,5712.97,59.97,341273.68
10/28/2017 14:00,5712.97,5718.01,5662.99,5669.98,127.91,726374.34
10/28/2017 15:00,5669.98,5669.98,5650,5669.97,48.65,275577.99
10/28/2017 16:00,5669.97,5699.98,5665.01,5694.99,50.9,289059.24
10/28/2017 17:00,5694.99,5708.98,5680.01,5700.37,66.63,379234.92
10/28/2017 18:00,5700.37,5726.87,5690.03,5725.68,68.14,388835.53
10/28/2017 19:00,5725.68,5733.03,5698.2,5726.02,67.81,388346.97
10/28/2017 20:00,5726.02,5733.03,5690.03,5707.69,22.56,128971.66
10/28/2017 21:00,5707.69,5729,5690.04,5701.17,80.78,460373.47
10/28/2017 22:00,5701.17,5728.97,5680.01,5724.91,50.57,288849.24
10/28/2017 23:00,5724.91,5733.02,5699.9,5719.64,43.52,248852.69
10/29/2017 0:00,5719.64,5719.65,5681,5698.67,37.48,213560.77
10/29/2017 1:00,5698.67,5699,5666.11,5670.42,38.11,216717.46
10/29/2017 2:00,5670.42,5700,5648.01,5689.97,64.63,366147.73
10/29/2017 3:00,5689.97,5719.65,5682,5715.01,53.88,307370.66
10/29/2017 4:00,5715.01,5766.99,5705.02,5744.97,51.65,296041.11
10/29/2017 5:00,5744.97,5759.89,5720,5747.93,42.59,244740.12
10/29/2017 6:00,5747.93,5766.99,5725.03,5766.99,96.88,557273.48
10/29/2017 7:00,5766.99,5815.84,5759.91,5799.99,63.11,365660.31
10/29/2017 8:00,5799.99,5800,5766.24,5770.28,56.15,325399.81
10/29/2017 9:00,5770.28,5790,5741.09,5755.18,35.22,203117.92
10/29/2017 10:00,5755.18,5787.88,5755,5760.82,75.04,432714.7
10/29/2017 11:00,5760.82,5800,5760.6,5784.97,60.83,351551.88
10/29/2017 12:00,5784.97,5795,5758.75,5758.75,61.62,356562.86
10/29/2017 13:00,5758.75,5790,5730,5790,87.94,505969.28
10/29/2017 14:00,5790,5800,5789.95,5790.04,111.94,648625.48
10/29/2017 15:00,5790.04,5988,5790.04,5949.01,114.1,669000.84
10/29/2017 16:00,5949.01,5970,5889.85,5934.1,85.12,505214.12
10/29/2017 17:00,5934.1,5960.71,5910.02,5925,52.86,313572.81
10/29/2017 18:00,5925,5975.44,5921.32,5960.02,62.68,373271.75
10/29/2017 19:00,5960.02,6085,5952,6085,121.07,724441.08
10/29/2017 20:00,6085,6189.88,6034.06,6153.05,122.77,751291.46
10/29/2017 21:00,6153.05,6179.99,6096.02,6132.59,82.43,505484.47
10/29/2017 22:00,6132.59,6169.99,6100.02,6128,118.7,727524.53
10/29/2017 23:00,6128,6189.87,6127.98,6169.98,86.63,533415.89
10/30/2017 0:00,6169.98,6169.98,6100.07,6100.83,86.68,529802.23
10/30/2017 1:00,6100.83,6144.02,6075.5,6144,122.34,747159.99
10/30/2017 2:00,6144,6144,6110.37,6112.02,51.26,313890.96
10/30/2017 3:00,6112.02,6159.99,6095.07,6155.88,72.24,442047.9
10/30/2017 4:00,6155.88,6172,6133.56,6158.98,30.34,186677.08
10/30/2017 5:00,6158.98,6159.99,6123.99,6137.99,46.78,287478.49
10/30/2017 6:00,6137.99,6145,6112.22,6121.01,57.65,353417.7
10/30/2017 7:00,6121.01,6160,6096.08,6116.19,66.89,409121.59
10/30/2017 8:00,6116.19,6149.94,6116.18,6137.94,23.78,145742.34
10/30/2017 9:00,6137.94,6180.02,6130.03,6150.06,66.39,407899.81
10/30/2017 10:00,6150.06,6229.01,6150.01,6203.98,137.68,853588.94
10/30/2017 11:00,6203.98,6248.68,6150.24,6181.98,49.38,306745.14
10/30/2017 12:00,6181.98,6198.98,6130.12,6147.08,71.09,437859.4
10/30/2017 13:00,6147.08,6180.13,6147.08,6161.1,61.89,381391.97
10/30/2017 14:00,6161.1,6179.7,6038.05,6060,99.21,607474.22
10/30/2017 15:00,6060,6119.49,6030,6070.98,45.99,278468.63
10/30/2017 16:00,6070.98,6109.95,6055.56,6065.06,65.57,398050.51
10/30/2017 17:00,6065.06,6099,6065.04,6099,70.8,429969.5
10/30/2017 18:00,6099,6146.86,6090.02,6102.01,42.15,257773.63
10/30/2017 19:00,6102.01,6124.98,6062.13,6111.58,47.13,287283.58
10/30/2017 20:00,6111.58,6124.44,6088.88,6116.16,14.37,87741.88
10/30/2017 21:00,6116.16,6116.98,6088.94,6104.88,41.02,250617.13
10/30/2017 22:00,6104.88,6115.98,6093.82,6110.05,38.24,233633.55
10/30/2017 23:00,6110.05,6135.04,6100,6120.5,58.16,355576.74
10/31/2017 0:00,6120.5,6165.96,6120.5,6165.84,27.12,166403.73
10/31/2017 1:00,6165.84,6172.18,6125.01,6146.06,20.39,125259.44
10/31/2017 2:00,6146.06,6170.02,6126.03,6133.19,40.14,246652.85
10/31/2017 3:00,6133.19,6150,6127,6139.88,58.81,360790.27
10/31/2017 4:00,6139.88,6172,6129.01,6154.98,42.45,260995.78
10/31/2017 5:00,6154.98,6164.99,6135.02,6158.01,51.02,314122.69
10/31/2017 6:00,6158.01,6172.18,6129.04,6129.06,33.86,208200.34
10/31/2017 7:00,6129.06,6139.9,6100,6117.94,37.03,226626.93
10/31/2017 8:00,6117.94,6144.96,6100.04,6129.79,41.26,252381.26
10/31/2017 9:00,6129.79,6168,6120.05,6160.02,58.33,358273.4
10/31/2017 10:00,6160.02,6189.98,6154.97,6170.28,59.45,366262.83
10/31/2017 11:00,6170.28,6223.33,6170.28,6223.33,58.72,364298.93
10/31/2017 12:00,6223.33,6237.99,6201.01,6214.97,63.25,393671.23
10/31/2017 13:00,6214.97,6330,6203.02,6329.04,119.35,745759.84
10/31/2017 14:00,6329.04,6420,6300.03,6371,119.2,759000.11
10/31/2017 15:00,6371,6396,6340.01,6371.28,73.53,468533.18
10/31/2017 16:00,6371.28,6398.88,6352.72,6365.01,76.36,487015.72
10/31/2017 17:00,6365.01,6384.97,6325.52,6369.02,53.48,339903.63
10/31/2017 18:00,6369.02,6369.03,6340,6340.03,65.3,414962.05
10/31/2017 19:00,6340.03,6349.99,6319.69,6329.98,109.55,693730.01
10/31/2017 20:00,6329.98,6399.93,6322.31,6367.66,77.56,492160.07
10/31/2017 21:00,6367.66,6391.93,6360.45,6391.8,71.02,452506.8
10/31/2017 22:00,6391.8,6438,6362.13,6389.99,85.71,548932.98
10/31/2017 23:00,6389.99,6498.01,6363.12,6463,55.99,359411.15
11/1/2017 0:00,6463,6463.07,6375.05,6395,63.87,409673.95
11/1/2017 1:00,6395,6439.88,6388.04,6429.94,52.74,338575.9
11/1/2017 2:00,6429.94,6464.55,6418,6435.02,38.06,244941.52
11/1/2017 3:00,6435.02,6473.88,6435.01,6458.88,53.03,341738.38
11/1/2017 4:00,6458.88,6458.88,6360,6369.91,50.85,325533.97
11/1/2017 5:00,6369.91,6423.01,6338.02,6423.01,41.05,261855.1
11/1/2017 6:00,6423.01,6423.01,6386.01,6415,48.32,309735.55
11/1/2017 7:00,6415,6431.86,6391.11,6415,65.28,418485.17
11/1/2017 8:00,6415,6482.84,6410.01,6461.99,55.88,360452.55
11/1/2017 9:00,6461.99,6580,6451.01,6554.85,71.64,466683.1
11/1/2017 10:00,6554.85,6645.32,6510.05,6593.38,99.14,653409.91
11/1/2017 11:00,6593.38,6622.99,6548.3,6614.97,92.56,609998.89
11/1/2017 12:00,6614.97,6614.97,6455,6518.99,109.31,711749.17
11/1/2017 13:00,6518.99,6540,6461.51,6515,72.21,470123.38
11/1/2017 14:00,6515,6572.87,6515,6550.17,78.36,512138.52
11/1/2017 15:00,6550.17,6600,6532.17,6596.99,92.12,604300.13
11/1/2017 16:00,6596.99,6644.8,6559.9,6598.88,82.2,542459.66
11/1/2017 17:00,6598.88,6629.97,6575.05,6629.96,42.98,284252.12
11/1/2017 18:00,6629.96,6629.97,6590.05,6596.02,70.63,466957.01
11/1/2017 19:00,6596.02,6623,6570.88,6622.99,94.94,625988.45
11/1/2017 20:00,6622.99,6623,6561.04,6599.98,53.34,351349.62
11/1/2017 21:00,6599.98,6617.95,6576.16,6608.01,69.1,456221.35
11/1/2017 22:00,6608.01,6697.55,6600.17,6687.99,95.29,632940.72
11/1/2017 23:00,6687.99,6774.67,6665.01,6753.98,66.95,448696.85
11/2/2017 0:00,6753.98,6849,6730,6789.89,99.83,676320.94
11/2/2017 1:00,6789.89,6967.61,6789.86,6789.86,110.71,759575.8
11/2/2017 2:00,6789.86,6849.99,6731.02,6795.02,93.48,634469.51
11/2/2017 3:00,6795.02,6888.47,6772.02,6831,85.31,582173.75
11/2/2017 4:00,6831,6887.65,6800.06,6874.94,57.06,389552.62
11/2/2017 5:00,6874.94,6941,6842.13,6846.01,78.53,540132.05
11/2/2017 6:00,6846.01,6970,6846.01,6969.11,81.94,567882.68
11/2/2017 7:00,6969.11,6977,6823.12,6934,68.7,476147.36
11/2/2017 8:00,6934,6968.88,6911.01,6959.01,74.3,515737.75
11/2/2017 9:00,6959.01,6988.86,6950.31,6982.02,91.96,640743.33
11/2/2017 10:00,6982.02,7147.98,6951.01,7127.01,121.61,855471.36
11/2/2017 11:00,7127.01,7300,6685.1,6887.81,260.53,1818118.58
11/2/2017 12:00,6887.81,7047.44,6700,6909.03,168.07,1151896.54
11/2/2017 13:00,6909.03,7100,6868.04,7011.09,191.9,1345894.96
11/2/2017 14:00,7011.09,7047.96,6921.01,6948.88,100.32,700793.88
11/2/2017 15:00,6948.88,7019.99,6872.81,7019.98,103.06,717907.9
11/2/2017 16:00,7019.98,7041.51,6900.08,6946.98,97.31,679714.86
11/2/2017 17:00,6946.98,6974.63,6859.56,6945.03,82.68,570772.09
11/2/2017 18:00,6945.03,6945.03,6830,6858.07,95.4,656902.44
11/2/2017 19:00,6858.07,7000.97,6830.05,6981.9,113.64,788191.16
11/2/2017 20:00,6981.9,7132,6965,7028.04,75.86,534793.26
11/2/2017 21:00,7028.04,7115.18,7028.04,7070,66.37,468467.96
11/2/2017 22:00,7070,7100,7013.18,7043.96,80.91,571227.69
11/2/2017 23:00,7043.96,7089.89,7010,7019.98,60.11,422806.23
11/3/2017 0:00,7019.98,7037.7,6941.48,6969.03,54,377067.86
11/3/2017 1:00,6969.03,6999.93,6923,6984.66,51.12,356264.64
11/3/2017 2:00,6984.66,7039.99,6970.11,7025.02,64.97,455641.74
11/3/2017 3:00,7025.02,7198.9,7021.03,7172.41,121.84,868460.32
11/3/2017 4:00,7172.41,7235.34,7133.01,7198.14,49.66,356719.64
11/3/2017 5:00,7198.14,7199.99,7111.02,7197.98,81.04,579747.44
11/3/2017 6:00,7197.98,7238.97,7160.02,7181.03,84.22,606362.27
11/3/2017 7:00,7181.03,7259.99,7178.97,7251.01,64.71,466994.17
11/3/2017 8:00,7251.01,7346.34,7180,7289.02,114.97,834781.01
11/3/2017 9:00,7289.02,7340.89,7215.19,7263.04,111.23,808892.58
11/3/2017 10:00,7263.04,7345,7263.04,7306,111.44,815148.62
11/3/2017 11:00,7306,7315.96,7162.6,7230.95,96.05,693917.46
11/3/2017 12:00,7230.95,7298.98,7165,7298.98,61.54,444948.15
11/3/2017 13:00,7298.98,7298.98,7138.18,7209.96,130.36,939071.98
11/3/2017 14:00,7209.96,7278.94,7146.03,7235.02,48.37,349177.4
11/3/2017 15:00,7235.02,7297.97,7222,7284.98,78.59,570179.12
11/3/2017 16:00,7284.98,7299.99,7225.43,7249.28,75.8,550612.3
11/3/2017 17:00,7249.28,7285.07,7190.02,7270.02,68.37,494940.4
11/3/2017 18:00,7270.02,7298,7270,7283.31,84.36,614390.86
11/3/2017 19:00,7283.31,7296.99,7233.01,7234,47.29,344128.08
11/3/2017 20:00,7234,7275,7190.02,7190.02,53.49,386855.04
11/3/2017 21:00,7190.02,7216.99,7032,7084.99,76.21,542948.63
11/3/2017 22:00,7084.99,7209.99,7056.71,7147.93,54.79,392328.38
11/3/2017 23:00,7147.93,7167.98,7105.02,7115.04,73.31,522383.66
11/4/2017 0:00,7115.04,7125,6999.37,7041.13,84.72,596403.89
11/4/2017 1:00,7041.13,7055,6901,6980.06,86.83,606087.21
11/4/2017 2:00,6980.06,7139.99,6980.06,7101.3,70.91,503690.91
11/4/2017 3:00,7101.3,7160.22,7056,7125.12,66.97,475399.38
11/4/2017 4:00,7125.12,7192.99,7125.12,7178.87,78.51,562196.29
11/4/2017 5:00,7178.87,7192.99,7133.99,7134.01,50.12,359087.32
11/4/2017 6:00,7134.01,7173.22,7095.52,7114.99,65.78,468222.79
11/4/2017 7:00,7114.99,7190,7100.06,7174.99,30.65,219373.92
11/4/2017 8:00,7174.99,7199.99,7115.01,7158.91,68.51,490796.81
11/4/2017 9:00,7158.91,7159.99,7100.06,7138.58,26.89,192072.27
11/4/2017 10:00,7138.58,7138.58,7070.12,7114.91,63.81,453529.13
11/4/2017 11:00,7114.91,7114.91,7085,7085.02,55.35,392811.48
11/4/2017 12:00,7085.02,7155,7085,7149,67.11,477894
11/4/2017 13:00,7149,7280,7130.02,7250.2,68.51,493379.29
11/4/2017 14:00,7250.2,7308.02,7250.17,7295.98,50.56,368409.87
11/4/2017 15:00,7295.98,7300,7249,7300,36.3,264481.47
11/4/2017 16:00,7300,7375.5,7285.12,7315.02,87.65,642669.96
11/4/2017 17:00,7315.02,7329.99,7262.06,7275.09,60.62,442139.4
11/4/2017 18:00,7275.09,7319.98,7275.09,7319.68,32.71,238698.76
11/4/2017 19:00,7319.68,7370,7290.81,7360.04,47.85,350394.42
